tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
2018074590392541516,_iweni,2026-02-01 23:30:51.019,"""توپ تانک مسلسل دیگر اثر ندارد به مادرم بگویید دیگر پسر ندارد""",0,0,0,https://x.com/Hyggeligl/status/2018074590392541516,2026,2,2026-02-01,"""توپ تانک مسلسل دیگر اثر ندارد به مادرم بگویید دیگر پسر ندارد""","""The tank machine gun is no longer effective, tell my mother that she no longer has a son"""
2005201797120754136,_iweni,2025-12-28 10:58:57.938,امیدوارم تو زندگی بعدی فرق Iraq با iran رو ندونم.,0,0,0,https://x.com/Mr_Kanekiiii/status/2005201797120754136,2025,12,2025-12-28,امیدوارم تو زندگی بعدی فرق Iraq با iran رو ندونم.,I hope that I will not know the difference between Iraq and Iran in my next life.
2005386592765256014,_iweni,2025-12-28 23:13:16.653,بنده با همین فرمون تا عید ۱۰۰٪ مهاجرت می‌کنم.(به دیار باقی),0,0,0,https://x.com/maztheyar/status/2005386592765256014,2025,12,2025-12-28,بنده با همین فرمون تا عید ۱۰۰٪ مهاجرت می‌کنم.(به دیار باقی),"With this decree, I will migrate 100% until Eid."
1824540973076189587,_iweni,2024-08-16 23:17:20.970,"-دیالوگ غمگین؟
+دوستم نداره خب، چیکار کنم؟ یقشو بگیرم بگم باید دوسم داشته باشی؟",0,0,0,https://x.com/rsh7nd/status/1824540973076189587,2024,8,2024-08-16,"-دیالوگ غمگین؟
+دوستم نداره خب، چیکار کنم؟ یقشو بگیرم بگم باید دوسم داشته باشی؟","Sad dialogue?
He doesn't like me, so what should I do? I'll grab his neck and say you must love me?"
1824167815190139037,_iweni,2024-08-15 22:34:33.197,روحتم خبر نداره که چقدر دلم برات تنگ شده.,0,0,0,https://x.com/rsh7nd/status/1824167815190139037,2024,8,2024-08-15,روحتم خبر نداره که چقدر دلم برات تنگ شده.,My soul does not know how much I miss you.
1823617359099187562,_iweni,2024-08-14 10:07:14.238,"غم اینطوریه که به زندگیت میرسی،
میری بیرون،
میری سر کار،
میری باشگاه،
میری خرید،
غذا میخوری،
سریال میبینی،
حرف میزنی،
میخندی،
ولی هنوز یادته یه چیزی رو از دست دادی",0,0,0,https://x.com/about_nafise/status/1823617359099187562,2024,8,2024-08-14,"غم اینطوریه که به زندگیت میرسی،
میری بیرون،
میری سر کار،
میری باشگاه،
میری خرید،
غذا میخوری،
سریال میبینی،
حرف میزنی،
میخندی،
ولی هنوز یادته یه چیزی رو از دست دادی","Sadness is how you approach your life.
you go out
you go to work
you go to the gym
you go shopping
you eat
Do you watch the series?
you talk
you laugh
But you still remember that you missed something"
1823792713491472704,_iweni,2024-08-14 21:44:01.983,غمگین‌ترین بیت در شعر فارسی کدام است؟,0,0,0,https://x.com/monadchannel/status/1823792713491472704,2024,8,2024-08-14,غمگین‌ترین بیت در شعر فارسی کدام است؟,What is the saddest verse in Persian poetry?
1823448261887193178,_iweni,2024-08-13 22:55:18.321,تو قلب کسی رو شکستی که تو اوج فروپاشی روانی خودش، سعی میکرد حال تورو خوب کنه.,0,0,0,https://x.com/rsh7nd/status/1823448261887193178,2024,8,2024-08-13,تو قلب کسی رو شکستی که تو اوج فروپاشی روانی خودش، سعی میکرد حال تورو خوب کنه.,"You broke the heart of someone who, at the height of his mental breakdown, was trying to make you feel better."
1821938226858258937,_iweni,2024-08-09 18:54:57.915,شاید نتونم اونی باشم که نجاتت میده ولی میتونم اونی باشم که باهات میمیره :),0,0,0,https://x.com/man_manam_zade2/status/1821938226858258937,2024,8,2024-08-09,شاید نتونم اونی باشم که نجاتت میده ولی میتونم اونی باشم که باهات میمیره :),"I may not be the one who saves you, but I can be the one who dies with you :)"
1821481745419501737,_iweni,2024-08-08 12:41:04.259,هنوز از «ایگنور کردن» سلاحی کشنده تر اختراع نشده.,0,0,0,https://x.com/sheydajl/status/1821481745419501737,2024,8,2024-08-08,هنوز از «ایگنور کردن» سلاحی کشنده تر اختراع نشده.,"A more deadly weapon than ""ignoring"" has not yet been invented."
1821949453328118020,_iweni,2024-08-09 19:39:34.514,خب خونه خالی شد بشینیم گریه کنیم,0,0,0,https://x.com/irandorostshod/status/1821949453328118020,2024,8,2024-08-09,خب خونه خالی شد بشینیم گریه کنیم,"Well, the house is empty, let's sit and cry"
1822015680805265841,_iweni,2024-08-10 00:02:44.375,"-ترکیب دردناک؟
+کسی که حس شیشم قوی داره، زیاد فکر میکنه و بیشتر از سنش میفهمه.",0,0,0,https://x.com/rsh7nd/status/1822015680805265841,2024,8,2024-08-10,"-ترکیب دردناک؟
+کسی که حس شیشم قوی داره، زیاد فکر میکنه و بیشتر از سنش میفهمه.","-Painful combination?
A person who has a strong sense of sight thinks a lot and understands more than his age."
1821961946058351013,_iweni,2024-08-09 20:29:13.013,اگر دوستت داشت، غمگینت نمی کرد.,0,0,0,https://x.com/rsh7nd/status/1821961946058351013,2024,8,2024-08-09,اگر دوستت داشت، غمگینت نمی کرد.,"If he loved you, he wouldn't make you sad."
1821298119923183958,_iweni,2024-08-08 00:31:24.529,چیکار کنم دیگه، به تخمم.,0,0,0,https://x.com/maybevahm/status/1821298119923183958,2024,8,2024-08-08,چیکار کنم دیگه، به تخمم.,What else should I do?
1821832509929168991,_iweni,2024-08-09 11:54:53.035,"فکت نامحبوب:
‌دخترا پسر بی پول رو ول نمیکنن، پسر بی‌عرضه رو ول میکنن!",0,0,0,https://x.com/iamnotvahid/status/1821832509929168991,2024,8,2024-08-09,"فکت نامحبوب:
‌دخترا پسر بی پول رو ول نمیکنن، پسر بی‌عرضه رو ول میکنن!","Unpopular fact:
Girls don't let go of a boy without money, they let go of a needy boy!"
1821407210003451989,_iweni,2024-08-08 07:44:53.631,So real,0,0,0,https://x.com/Whotfismick/status/1821407210003451989,2024,8,2024-08-08,So real,So real
1813698667150455088,_iweni,2024-07-18 01:13:53.797,,0,0,0,https://x.com/Jane_ibrahim_/status/1813698667150455088,2024,7,2024-07-18,,
1821685108811706614,_iweni,2024-08-09 02:09:09.870,"رنج بزرگ؟ 
گذشتن از آدمی که آخرین ذوقت بود.",0,0,0,https://x.com/rsh7nd/status/1821685108811706614,2024,8,2024-08-09,"رنج بزرگ؟ 
گذشتن از آدمی که آخرین ذوقت بود.","Great suffering? 
Getting over the person who was your last taste."
1821690431282753785,_iweni,2024-08-09 02:30:18.846,من میخواستم همه چیزو درست کنم، ولی زورم به نخواستن تو نرسید.,0,0,0,https://x.com/rsh7nd/status/1821690431282753785,2024,8,2024-08-09,من میخواستم همه چیزو درست کنم، ولی زورم به نخواستن تو نرسید.,"I wanted to fix everything, but I couldn't force myself to not want you."
1819419436392050707,_iweni,2024-08-02 20:06:11.471,,0,0,0,https://x.com/negarypi/status/1819419436392050707,2024,8,2024-08-02,,
1819816161057378664,_iweni,2024-08-03 22:22:38.002,گریه کردن موقع تعریف کردن، سطح بالایی از درد و غمه.,0,0,0,https://x.com/rsh7nd/status/1819816161057378664,2024,8,2024-08-03,گریه کردن موقع تعریف کردن، سطح بالایی از درد و غمه.,"Crying while defining, high level of pain and sadness."
1819120264677888092,_iweni,2024-08-02 00:17:23.376,"انقدر خوشم میاد به بگه:
بچه
کلمه باحالیه
بچه کجایی
بچه چخبر 
بچه دلم تنگ شده برات
بچهههه بچهههه بچههههههههههههههه",0,0,0,https://x.com/like_mooooon/status/1819120264677888092,2024,8,2024-08-02,"انقدر خوشم میاد به بگه:
بچه
کلمه باحالیه
بچه کجایی
بچه چخبر 
بچه دلم تنگ شده برات
بچهههه بچهههه بچههههههههههههههه","I like it so much.
baby
cool word
where are you baby
what's up kid 
I miss you baby
Baby, baby, baby, baby"
