tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
1042880411813257216,_thejimbo_,2018-09-20 23:57:20.614,"برای کسی که خیلی وقته #کتاب نخونده، چه کتابی پیشنهاد می‌کنید؟
ترجیحا ساده و کوتاه",0,0,0,https://x.com/_TheJimbo_/status/1042880411813257216,2018,9,2018-09-20,"برای کسی که خیلی وقته #کتاب نخونده، چه کتابی پیشنهاد می‌کنید؟
ترجیحا ساده و کوتاه","What book do you recommend for someone who hasn't read a book in a long time?
Preferably simple and short"
1047207985355923457,_thejimbo_,2018-10-02 22:33:34.549,"حجمِ خبرهای بد توی توییتر غیرقابل تحمله.
فعلا",0,0,0,https://x.com/_TheJimbo_/status/1047207985355923457,2018,10,2018-10-02,"حجمِ خبرهای بد توی توییتر غیرقابل تحمله.
فعلا","The volume of bad news on Twitter is unbearable.
for now"
1047188231542988800,_thejimbo_,2018-10-02 21:15:04.873,"پدری که با دختر همجنسگرا خودش در راهپیمایی دگرباشان در ترکیه حضور داشته. دختر در صفحه توئیترش نوشته: ممنونم بابا
(البته عکس برای دو یا سه ماه قبل هست که من الان دیدم)",0,0,0,https://x.com/ARayegan/status/1047188231542988800,2018,10,2018-10-02,"پدری که با دختر همجنسگرا خودش در راهپیمایی دگرباشان در ترکیه حضور داشته. دختر در صفحه توئیترش نوشته: ممنونم بابا
(البته عکس برای دو یا سه ماه قبل هست که من الان دیدم)","A father who attended the gay march in Türkiye with his gay daughter. The girl wrote on her Twitter page: Thank you, Dad
(Of course, the photo is from two or three months ago, which I saw now)"
1047172898320998401,_thejimbo_,2018-10-02 20:14:09.148,پدر و دخترش ,0,0,0,https://x.com/_TheJimbo_/status/1047172898320998401,2018,10,2018-10-02,پدر و دخترش ,father and daughter
1022178650454679553,_thejimbo_,2018-07-25 20:55:56.086,حال خوب,0,0,0,https://x.com/mehri_gol/status/1022178650454679553,2018,7,2018-07-25,حال خوب,good mood
1046831875958984705,_thejimbo_,2018-10-01 21:39:03.081,اين #گربه اسمش هومنِ  كارش اينه كناردر هوشمند پت شاپ سيدخندان بشينه درباز بشه درو بگيره،كلابادربازى ميكنه،دستتو ببرى جلو بگى بزن قدش ميزنه.خيلى پسرخوبيه باهمه معاشرت ميكنه كسبه ميزنن قدش بهش غذا ميدن اين تعامل نتيجه فيلم وعكسهاييست كه صاحبان گربه در شبكه هاى اجتماعى آپلود ميكنند,0,0,0,https://x.com/maryhamper1970/status/1046831875958984705,2018,10,2018-10-01,اين #گربه اسمش هومنِ  كارش اينه كناردر هوشمند پت شاپ سيدخندان بشينه درباز بشه درو بگيره،كلابادربازى ميكنه،دستتو ببرى جلو بگى بزن قدش ميزنه.خيلى پسرخوبيه باهمه معاشرت ميكنه كسبه ميزنن قدش بهش غذا ميدن اين تعامل نتيجه فيلم وعكسهاييست كه صاحبان گربه در شبكه هاى اجتماعى آپلود ميكنند,"This #cat's name is Homan, his job is to sit next to the smart door of Sayed Khandan's pet shop, open the door, open the door, play in the club, take your hand in front of him and kiss him, he is tall. He is a very good boy, he hangs out with everyone, they do business, he is tall, they feed him."
1046876680130846727,_thejimbo_,2018-10-02 00:37:05.228,"آرزو می‌کنم فردا صبح که بیدار میشید و در طولِ روز، قیافتون مثل گوزنی باشه که سیب خورده
شبتون بخیر ",0,0,0,https://x.com/_TheJimbo_/status/1046876680130846727,2018,10,2018-10-02,"آرزو می‌کنم فردا صبح که بیدار میشید و در طولِ روز، قیافتون مثل گوزنی باشه که سیب خورده
شبتون بخیر ","I wish that when you wake up tomorrow morning and during the day, you look like a deer that ate an apple
good night"
1046989570271784960,_thejimbo_,2018-10-02 08:05:40.335,"- اعتصاب کامیونداران

طرحی از رضا ریش

مطالب مرتبط

اعتصاب کامیون‌داران ایران
bit.ly/2LJZh68
اعتصاب کامیون‌داران
bit.ly/2NhuuuN

#کامیونداران
#بی_تفاوت_نباشیم
#من_هم_کامیوندارم 
#اعتصابات_سراسری_کامیونداران",0,0,0,https://x.com/Tavaana/status/1046989570271784960,2018,10,2018-10-02,"- اعتصاب کامیونداران

طرحی از رضا ریش

مطالب مرتبط

اعتصاب کامیون‌داران ایران
bit.ly/2LJZh68
اعتصاب کامیون‌داران
bit.ly/2NhuuuN

#کامیونداران
#بی_تفاوت_نباشیم
#من_هم_کامیوندارم 
#اعتصابات_سراسری_کامیونداران","- Truckers' strike

A design by Reza Rish

Related content

Iranian truck drivers strike
bit.ly/2LJZh68
Truckers strike
bit.ly/2NhuuuN

#truckers
#Let's not be indifferent
#I_also_have_a_truck 
#Truckers' nationwide strike"
1046851664957919232,_thejimbo_,2018-10-01 22:57:41.146,بهترین رمان‌های ادبی که خوندید چی بوده؟,0,0,0,https://x.com/aiiwass/status/1046851664957919232,2018,10,2018-10-01,بهترین رمان‌های ادبی که خوندید چی بوده؟,What were the best literary novels you read?
1046651540084146176,_thejimbo_,2018-10-01 09:42:27.658,"۲. گاو قهرمان در تمرینات آمادگی جسمانی
#تنوع_زیستی",0,0,0,https://x.com/KavehMadani/status/1046651540084146176,2018,10,2018-10-01,"۲. گاو قهرمان در تمرینات آمادگی جسمانی
#تنوع_زیستی","2. The champion cow in physical fitness exercises
#biodiversity"
1046651233786712064,_thejimbo_,2018-10-01 09:41:14.631,"لحظاتی با موجودات دوست داشتنی
۱. داور عصبانی
#لبخند_بزنید
#تنوع_زیستی",0,0,0,https://x.com/KavehMadani/status/1046651233786712064,2018,10,2018-10-01,"لحظاتی با موجودات دوست داشتنی
۱. داور عصبانی
#لبخند_بزنید
#تنوع_زیستی","Moments with lovely creatures
1. angry referee
#smile
#biodiversity"
1046850227028860929,_thejimbo_,2018-10-01 22:51:58.317,در جدیدترین آمارِ یونسکو(واحد فارس نیوز) ایران شادترین کشورِ جهان شناخته شده و همچنین یوزپلنگ‌های دریایی در خطرِ انقراض نیستند ,0,0,0,https://x.com/_TheJimbo_/status/1046850227028860929,2018,10,2018-10-01,در جدیدترین آمارِ یونسکو(واحد فارس نیوز) ایران شادترین کشورِ جهان شناخته شده و همچنین یوزپلنگ‌های دریایی در خطرِ انقراض نیستند ,"According to the latest statistics of UNESCO (Fars News branch), Iran is known as the happiest country in the world, and sea cheetahs are not in danger of extinction."
1046839804867092486,_thejimbo_,2018-10-01 22:10:33.480,"نظرتون چیه؟ 
«التماس مرد سالخورده برای فروش۱۲۶هزار دلار بالای ۱۴۰۰۰تومان

خانه اش رافروخته وهمه را دلار خریده،دلالان به اوگفتند بیشتر از ۱۱۳۰۰ نمی‌خرند. با این شرایط ۳۵۰میلیون ضرر کرده»
/منبع:انتخاب
@AkhbareFori",0,0,0,https://x.com/_TheJimbo_/status/1046839804867092486,2018,10,2018-10-01,"نظرتون چیه؟ 
«التماس مرد سالخورده برای فروش۱۲۶هزار دلار بالای ۱۴۰۰۰تومان

خانه اش رافروخته وهمه را دلار خریده،دلالان به اوگفتند بیشتر از ۱۱۳۰۰ نمی‌خرند. با این شرایط ۳۵۰میلیون ضرر کرده»
/منبع:انتخاب
@AkhbareFori","What do you think? 
""Elderly man's request to sell 126 thousand dollars over 14,000 tomans

His house is on fire and he bought everything with dollars, the brokers told him that they won't buy more than 11300. With these conditions, he lost 350 million.
/ source: selection
@AkhbareFori"
1041931408816701440,_thejimbo_,2018-09-18 09:06:20.668,یه خانوادهٔ خوشگل ,0,0,0,https://x.com/_TheJimbo_/status/1041931408816701440,2018,9,2018-09-18,یه خانوادهٔ خوشگل ,A beautiful family
1046726221894160384,_thejimbo_,2018-10-01 14:39:13.189,"شفادهندگان در بیمارستان‌ها مشغول به کار نیستند.
همانطور که طالع‌بین‌ها برندهٔ لاتاری نیستند.",0,0,0,https://x.com/_TheJimbo_/status/1046726221894160384,2018,10,2018-10-01,"شفادهندگان در بیمارستان‌ها مشغول به کار نیستند.
همانطور که طالع‌بین‌ها برندهٔ لاتاری نیستند.","Healers do not work in hospitals.
Just like fortune tellers are not lottery winners."
1046606699963011073,_thejimbo_,2018-10-01 06:44:16.940,"همین ۳تا عکس از کرمانشاه اومده؟ 
#کرمانشاه",0,0,0,https://x.com/_TheJimbo_/status/1046606699963011073,2018,10,2018-10-01,"همین ۳تا عکس از کرمانشاه اومده؟ 
#کرمانشاه","Did these 3 photos come from Kermanshah? 
#Kermanshah"
1046588163458764800,_thejimbo_,2018-10-01 05:30:37.493,با یارتون دوست باشید، الکی دعوا نکنید، قدر لحظه‌هاتونو بدونید ,0,0,0,https://x.com/_TheJimbo_/status/1046588163458764800,2018,10,2018-10-01,با یارتون دوست باشید، الکی دعوا نکنید، قدر لحظه‌هاتونو بدونید ,"Be friends with your partner, don't fight, appreciate your moments"
1046602437497376769,_thejimbo_,2018-10-01 06:27:20.689,@VeNe5Sa با شما هستمااااا,0,0,0,https://x.com/_TheJimbo_/status/1046602437497376769,2018,10,2018-10-01,@VeNe5Sa با شما هستمااااا,@VeNe5Sa I'm with you
1046601895811469312,_thejimbo_,2018-10-01 06:25:11.541,"پدر صلواتی، من ساعت ۷ صبح، نون‌خشک و پلاستیک‌ پاره و سماور و آبگرمکن کهنه نمی‌فروشم 
بذار حداقل اول صبحی آرامش داشته باشیم آقای نون خشکی ",0,0,0,https://x.com/_TheJimbo_/status/1046601895811469312,2018,10,2018-10-01,"پدر صلواتی، من ساعت ۷ صبح، نون‌خشک و پلاستیک‌ پاره و سماور و آبگرمکن کهنه نمی‌فروشم 
بذار حداقل اول صبحی آرامش داشته باشیم آقای نون خشکی ","Father Salvati, I don't sell dry bread, torn plastic, samovar, and old water heaters at 7 in the morning. 
Let us have peace at least first thing in the morning, Mr. Noon Khokhi"
