tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
1967290478971572249,2_rebelgirl,2025-09-14 21:12:55.333,"متهم اظهار پشیمانی نکرد...

#زن_زندگی_آزادی 
#مهسا_امینی",0,0,0,https://x.com/2_Rebelgirl/status/1967290478971572249,2025,9,2025-09-14,"متهم اظهار پشیمانی نکرد...

#زن_زندگی_آزادی 
#مهسا_امینی","The accused did not express remorse...

#woman_life_of_freedom 
#Mehsa_Amini"
2022731950654636371,2_rebelgirl,2026-02-14 19:57:32.235,"در جریان هستید که پرچم شیر و خورشید مختص پهلوی نیست، بلکه سالها قبل از گماشته شدن خواندان پهلوی، نماد ایران بوده دیگه ؟!

#no
#از_دموکراسی_بگو 
#IranMassacre",0,0,0,https://x.com/2_Rebelgirl/status/2022731950654636371,2026,2,2026-02-14,"در جریان هستید که پرچم شیر و خورشید مختص پهلوی نیست، بلکه سالها قبل از گماشته شدن خواندان پهلوی، نماد ایران بوده دیگه ؟!

#no
#از_دموکراسی_بگو 
#IranMassacre","Are you aware that the lion and sun flag is not unique to Pahlavi, but it was the symbol of Iran years before Pahlavi chants were installed?!

#no
#Tell about_democracy 
#IranMassacre"
2022452440923341077,2_rebelgirl,2026-02-14 01:26:51.922,"NO

#no
#از_دموکراسی_بگو",0,0,0,https://x.com/2_Rebelgirl/status/2022452440923341077,2026,2,2026-02-14,"NO

#no
#از_دموکراسی_بگو","No

#no
#Tell about_democracy"
2022444041342980516,2_rebelgirl,2026-02-14 00:53:29.306,"#نه_به_اعدام 
#IranMassacre",0,0,0,https://x.com/2_Rebelgirl/status/2022444041342980516,2026,2,2026-02-14,"#نه_به_اعدام 
#IranMassacre","#No_to_execution 
#IranMassacre"
2021910062307192834,2_rebelgirl,2026-02-12 13:31:38.783,"اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !

#نه_به_اعدام 
#زندانیان_سیاسی 
#IranMassacre",0,0,0,https://x.com/2_Rebelgirl/status/2021910062307192834,2026,2,2026-02-12,"اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !
اعدام ها را متوقف کنید !

#نه_به_اعدام 
#زندانیان_سیاسی 
#IranMassacre","Stop the executions!
Stop the executions!
Stop the executions!
Stop the executions!
Stop the executions!
Stop the executions!
Stop the executions!
Stop the executions!
Stop the executions!

#No_to_execution 
#Political_prisoners 
#IranMassacre"
2021631440388325830,2_rebelgirl,2026-02-11 19:04:30.141,ما هم خواستار آزادی بانو #نرگس_محمدی و تمام #زندانیان_سیاسی هستیم !,0,0,0,https://x.com/2_Rebelgirl/status/2021631440388325830,2026,2,2026-02-11,ما هم خواستار آزادی بانو #نرگس_محمدی و تمام #زندانیان_سیاسی هستیم !,We also demand the release of #Narges_Mohammadi and all #political_prisoners!
2020905225633038836,2_rebelgirl,2026-02-09 18:58:47.051,بله استاد فرمودید مزیت چی ؟! ,0,0,0,https://x.com/2_Rebelgirl/status/2020905225633038836,2026,2,2026-02-09,بله استاد فرمودید مزیت چی ؟! ,"Yes, teacher, what is the advantage?"
2020823304718987769,2_rebelgirl,2026-02-09 13:33:15.583,"وضعیت جوری شده که ماها که ایرانیم باید برای حمایت از جانِ خارج نشین‌های غیر ِ پهلوی تظاهرات کنیم !

#از_دموکراسی_بگو",0,0,0,https://x.com/2_Rebelgirl/status/2020823304718987769,2026,2,2026-02-09,"وضعیت جوری شده که ماها که ایرانیم باید برای حمایت از جانِ خارج نشین‌های غیر ِ پهلوی تظاهرات کنیم !

#از_دموکراسی_بگو","The situation has become such that we Iranians have to demonstrate to support the lives of non-Pahlavi foreigners!

#Tell about_democracy"
2020696042216558834,2_rebelgirl,2026-02-09 05:07:33.838,"بختت ایرانی که با هزارتا سختی و دوری از وطن رفتی توی اروپا کار و زندگی تشکیل دادی که‌ از حراست و ارشاد راحت بشی،
بعد فاشیست پهلویا بهت جوری حمله میکنن که برای ج‌ا هم قفل بود !

#از_دموکراسی_بگو",0,0,0,https://x.com/2_Rebelgirl/status/2020696042216558834,2026,2,2026-02-09,"بختت ایرانی که با هزارتا سختی و دوری از وطن رفتی توی اروپا کار و زندگی تشکیل دادی که‌ از حراست و ارشاد راحت بشی،
بعد فاشیست پهلویا بهت جوری حمله میکنن که برای ج‌ا هم قفل بود !

#از_دموکراسی_بگو","It's your Iranian luck that you left your homeland with thousands of hardships and far away, you formed a job and life in Europe to be relieved from protection and guidance.
Then Pahlavi fascists will attack you in such a way that it was locked for you!

#Tell about_democracy"
2020040411016835366,2_rebelgirl,2026-02-07 09:42:19.179,"جونِ مردم ایران برای شبکه‌ی منوتو فقط یک سوژه‌ی خبری است و بس !

#منوتو_گوه_خورد",0,0,0,https://x.com/2_Rebelgirl/status/2020040411016835366,2026,2,2026-02-07,"جونِ مردم ایران برای شبکه‌ی منوتو فقط یک سوژه‌ی خبری است و بس !

#منوتو_گوه_خورد","The life of Iranian people is just a news topic for Menuto network and that's it!

#Manuto_Goh_Khord"
2019201379546382348,2_rebelgirl,2026-02-05 02:08:18.488,"فوری
ناپدید شدن دکتر مسعود مسجودی
ونکوور- کانادا (برندهٔ دو پرونده‌ی حقوقی در شکایت از رضا پهلوی و چند تن از طرفداران او)

دکتر مسعود مسجودی بارها از سمت طرفداران 
@PahlaviReza
 مورد تهدید قرار گرفت !

#مسعود_مسجودی #MasoodMasjoody",0,0,0,https://x.com/2_Rebelgirl/status/2019201379546382348,2026,2,2026-02-05,"فوری
ناپدید شدن دکتر مسعود مسجودی
ونکوور- کانادا (برندهٔ دو پرونده‌ی حقوقی در شکایت از رضا پهلوی و چند تن از طرفداران او)

دکتر مسعود مسجودی بارها از سمت طرفداران 
@PahlaviReza
 مورد تهدید قرار گرفت !

#مسعود_مسجودی #MasoodMasjoody","urgent
The disappearance of Dr. Masoud Masjoudi
Vancouver-Canada (winner of two legal cases against Reza Pahlavi and several of his supporters)

Dr. Masoud Masjoudi many times from the side of the fans 
@PahlaviReza
 He was threatened!

#Masood_Masjoody #MasoodMasjoody"
2019130357640290477,2_rebelgirl,2026-02-04 21:26:05.546,"پول ایران انقدر بی ارزش شده که اسکناس نیم میلیونی پول خورد حساب میشه !

#فقر_فساد_گرونی",0,0,0,https://x.com/2_Rebelgirl/status/2019130357640290477,2026,2,2026-02-04,"پول ایران انقدر بی ارزش شده که اسکناس نیم میلیونی پول خورد حساب میشه !

#فقر_فساد_گرونی","Iran's currency has become so worthless that half a million bills are considered worthless!

#Poverty_Fasad_Gruni"
2018768996154163364,2_rebelgirl,2026-02-03 21:30:10.254,"آیندگان در تاریخ خواهند نوشت که جنایت «دی ماه ۱۴۰۴» سه تا متهم داشت ؛

۱: جمهوری اسلامی (برای قتل عام معترضین و اعدام‌ها)

۲: رضا پهلوی (برای دروغ گفتن ۵۰ هزار نیروی گارد جاودان و فراخوان دادن بدون برنامه)

۳: ترامپ و دولت آمریکا (برای وعده‌ی کمک به دروغ)

#IranMassacre2026",0,0,0,https://x.com/2_Rebelgirl/status/2018768996154163364,2026,2,2026-02-03,"آیندگان در تاریخ خواهند نوشت که جنایت «دی ماه ۱۴۰۴» سه تا متهم داشت ؛

۱: جمهوری اسلامی (برای قتل عام معترضین و اعدام‌ها)

۲: رضا پهلوی (برای دروغ گفتن ۵۰ هزار نیروی گارد جاودان و فراخوان دادن بدون برنامه)

۳: ترامپ و دولت آمریکا (برای وعده‌ی کمک به دروغ)

#IranMassacre2026","Future generations will write in history that the crime of ""December 1404"" had three defendants;

1: Islamic Republic (for massacre of protestors and executions)

2: Reza Pahlavi (for lying about 50,000 soldiers of the Eternal Guard and calling without a plan)

3: Trump and the US government (for falsely promising help)

#IranMassacre2026"
2018737876805341402,2_rebelgirl,2026-02-03 19:26:30.823,"بابا ماشاالله آزاد شد 

#ماشاالله_کرمی",0,0,0,https://x.com/2_Rebelgirl/status/2018737876805341402,2026,2,2026-02-03,"بابا ماشاالله آزاد شد 

#ماشاالله_کرمی","Mashallah Baba was released 

#Mashallah _ Karmi"
