tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
2008955631370146141,35anj,2026-01-07 19:35:21.766,"ناما جعفری, پیام فتوحیه‌پور, پژمان گلچین, مسعود سالاری, شیدا محمدی, تارا ملک‌پور, آرزو امانی, مهروسا کرمی, ساناز داودزاده‌فر, هادی کیکاووسی, زهرا عبدی، نیما قاسمی, سها فرزان‌مهر, محسن بنائی, میترا لطفی شمیرانی, امیر کلهر, مریم دانش‌یار, علی اسداللهی, کارن بیات, بردیا آریامنش,",0,0,0,https://x.com/35anj/status/2008955631370146141,2026,1,2026-01-07,"ناما جعفری, پیام فتوحیه‌پور, پژمان گلچین, مسعود سالاری, شیدا محمدی, تارا ملک‌پور, آرزو امانی, مهروسا کرمی, ساناز داودزاده‌فر, هادی کیکاووسی, زهرا عبدی، نیما قاسمی, سها فرزان‌مهر, محسن بنائی, میترا لطفی شمیرانی, امیر کلهر, مریم دانش‌یار, علی اسداللهی, کارن بیات, بردیا آریامنش,","Nama Jafari, Payam Fatuhiehpour, Pejman Golchin, Masoud Salari, Shida Mohammadi, Tara Malekpour, Arzoo Amani, Mehrosa Karmi, Sanaz Davoudzadefar, Hadi Kikavossi, Zahra Abdi, Nima Ghasemi, Saha Farzanmehr, Mohsen Bani, Mitra Lotfi Shemirani, Amir Kalhor, Maryam Daneshyar, Ali Asadollahi, Karen Bayat, Bardia Aryamanesh."
2020798275897479614,35anj,2026-02-09 11:53:48.247,"«فقط شاه می‌تواند»، یک ویژه‌نامهٔ چهارزبانه (فارسی، انگلیسی، فرانسوی، آلمانی) است برای قرار گرفتن در خدمتِ «انقلاب شیر و خورشید»— واکاویِ نسبت میان میدان اجتماعی، رهبریِ شاهزاده رضا پهلوی
و معماریِ نهادیِ آیندهٔ ایران.
شاهزاده رضا پهلوی «امانت‌دار قدرت ملت» است؛
نقشی که بر",0,0,0,https://x.com/35anj/status/2020798275897479614,2026,2,2026-02-09,"«فقط شاه می‌تواند»، یک ویژه‌نامهٔ چهارزبانه (فارسی، انگلیسی، فرانسوی، آلمانی) است برای قرار گرفتن در خدمتِ «انقلاب شیر و خورشید»— واکاویِ نسبت میان میدان اجتماعی، رهبریِ شاهزاده رضا پهلوی
و معماریِ نهادیِ آیندهٔ ایران.
شاهزاده رضا پهلوی «امانت‌دار قدرت ملت» است؛
نقشی که بر","""Only the Shah can"" is a four-language special (Persian, English, French, German) to be in the service of ""The Lion and the Sun Revolution"" - an analysis of the relationship between the social field, the leadership of Prince Reza Pahlavi
and the institutional architecture of the future of Iran.
Prince Reza Pahlavi is the ""trustee of the power of the nation"";
The role that"
2016543330797023292,35anj,2026-01-28 18:06:10.282,"ریحانه یوسفی، ۲۸ ساله، بازیگر تئاتر و نویسنده، شامگاه جمعه ۱۹ دی‌ماه در محله نازی‌آباد تهران با شلیک مستقیم مأموران امنیتی جمهوری اسلامی جان باخت. 
ریحانه از امضاکنندگان بیانیهٔ ما نویسندگان در حمایت از خیزش مردمی به رهبری شاهزاده رضا پهلوی بود.
این خون را فراموش نمی‌کنیم.
خشم ما",0,0,0,https://x.com/35anj/status/2016543330797023292,2026,1,2026-01-28,"ریحانه یوسفی، ۲۸ ساله، بازیگر تئاتر و نویسنده، شامگاه جمعه ۱۹ دی‌ماه در محله نازی‌آباد تهران با شلیک مستقیم مأموران امنیتی جمهوری اسلامی جان باخت. 
ریحانه از امضاکنندگان بیانیهٔ ما نویسندگان در حمایت از خیزش مردمی به رهبری شاهزاده رضا پهلوی بود.
این خون را فراموش نمی‌کنیم.
خشم ما","Rehane Yousefi, 28 years old, theater actress and writer, died on the evening of Friday, January 19, in Naziabad neighborhood of Tehran, by direct fire from the security agents of the Islamic Republic of Iran. 
Rehane was one of the signatories of the statement of our writers in support of the popular uprising led by Prince Reza Pahlavi.
We will not forget this blood.
our anger"
2014731680204964256,35anj,2026-01-23 18:07:19.122,ناما جعفری، پیام فتوحیه‌پور، پژمان گلچین، میترا لطفی شمیرانی، شیدا محمدی، لیلی گله‌داران، مهرداد قاسم‌فر، شروین سوادکوهی، ناصر کرمی، آزاد عندلیبی، مهسا ملک مرزبان، جمشید برزگر، محمد یعقوبی، محمد تنگستانی، عبدالرضا احمدی، شیما کلباسی، مسعود سالاری، هادی کیکاووسی، محسن بنائی، آسیه,0,0,0,https://x.com/35anj/status/2014731680204964256,2026,1,2026-01-23,ناما جعفری، پیام فتوحیه‌پور، پژمان گلچین، میترا لطفی شمیرانی، شیدا محمدی، لیلی گله‌داران، مهرداد قاسم‌فر، شروین سوادکوهی، ناصر کرمی، آزاد عندلیبی، مهسا ملک مرزبان، جمشید برزگر، محمد یعقوبی، محمد تنگستانی، عبدالرضا احمدی، شیما کلباسی، مسعود سالاری، هادی کیکاووسی، محسن بنائی، آسیه,"Nama Jafari, Payam Fatuhiehpour, Pejman Golchin, Mitra Lotfi Shemirani, Shida Mohammadi, Laili Galehdaran, Mehrdad Qasimfar, Shervin Sawadkohi, Naser Karmi, Azad Andalibi, Mehsa Malek Marzban, Jamshid Barzegar, Mohammad Yaqoubi, Mohammad Tangestani, Abdulreza Ahmadi, Shima Kalbasi, Masoud Salari, Hadi Kikavossi, Mohsen Bani, Asieh."
2010666390836097476,35anj,2026-01-12 12:53:18.607,"این مردم سترگ، بساطِ رژیمِ رذل، خوارِ، پست و حقیرِ اسلامی و سایه‌نشینانِ پیدا و ناپیدایش را در هم خواهند پیچید.

#جاویدشاه #پاینده_ایران",0,0,0,https://x.com/35anj/status/2010666390836097476,2026,1,2026-01-12,"این مردم سترگ، بساطِ رژیمِ رذل، خوارِ، پست و حقیرِ اسلامی و سایه‌نشینانِ پیدا و ناپیدایش را در هم خواهند پیچید.

#جاویدشاه #پاینده_ایران","These great people will entangle the system of the rascal, contemptible, base and despicable Islamic regime and the visible and invisible shadow dwellers.

#Javidshah #Payandeh_Iran"
2007526375000084916,35anj,2026-01-03 20:56:00.493,"عزیزان در جریان بازپس‌گیری ایران، هوای همو داشته باشیم! اگر کسی تو خیابون افتاد کمکش کنیم، در برابر نیروهای ترسوی ج.ا با هر وسیله‌ای که همراهتان است از خود دفاع کنید. اگر کسی را گرفتند، تنهاش نگذارید. اگر زخمی شد برسونیدش به یه جای امن، با هم بمونیم و برای هم بجنگیم.
#جاویدشاه",0,0,0,https://x.com/35anj/status/2007526375000084916,2026,1,2026-01-03,"عزیزان در جریان بازپس‌گیری ایران، هوای همو داشته باشیم! اگر کسی تو خیابون افتاد کمکش کنیم، در برابر نیروهای ترسوی ج.ا با هر وسیله‌ای که همراهتان است از خود دفاع کنید. اگر کسی را گرفتند، تنهاش نگذارید. اگر زخمی شد برسونیدش به یه جای امن، با هم بمونیم و برای هم بجنگیم.
#جاویدشاه","Dear ones, let's have the same weather during the recapture of Iran! If someone falls on the street, help him, defend yourself against the fearsome forces of J.A. with whatever means you have with you. If someone is caught, do not leave him alone. If he is injured, take him to a safe place, let's stay together and fight for each other.
#javidshah"
2004990173956940237,35anj,2025-12-27 20:58:03.044,"آنک البرز؛ بلند است و سر به آسمان می‌ساید. و ما در پای البرز به پای ایستاده‌ایم؛ و در برابرمان دشمنانی از خون ما؛ با لبخندِ زشت. و من مردمی را می‌شناسم که هنوز می‌گویند: آرش بازخواهد گشت.

| #بهرام_بیضایی |",0,0,0,https://x.com/35anj/status/2004990173956940237,2025,12,2025-12-27,"آنک البرز؛ بلند است و سر به آسمان می‌ساید. و ما در پای البرز به پای ایستاده‌ایم؛ و در برابرمان دشمنانی از خون ما؛ با لبخندِ زشت. و من مردمی را می‌شناسم که هنوز می‌گویند: آرش بازخواهد گشت.

| #بهرام_بیضایی |","Anak Alborz; It is tall and reaches towards the sky. And we are standing at the foot of Alborz; and before us enemies of our blood; with an ugly smile And I know people who still say: Arash will come back.

| #Bahram_Beidaei |"
1341449750084804608,35anj,2020-12-22 20:25:18.008,"خاطرات می‌کُشند.

| ساموئل بکت |",0,0,0,https://x.com/35anj/status/1341449750084804608,2020,12,2020-12-22,"خاطرات می‌کُشند.

| ساموئل بکت |","Memories kill.

| Samuel Beckett"
1472274440734003201,35anj,2021-12-18 20:35:54.864,"و گریستم به یاد تمام رویا‌هایی که تا می‌خواستیم نوازششان کنیم، پژمُردند.

| جان اشتاین‌بک |",0,0,0,https://x.com/35anj/status/1472274440734003201,2021,12,2021-12-18,"و گریستم به یاد تمام رویا‌هایی که تا می‌خواستیم نوازششان کنیم، پژمُردند.

| جان اشتاین‌بک |","And I cried remembering all the dreams that we wanted to caress, faded away.

| John Steinbeck"
1603447473317597184,35anj,2022-12-15 19:50:42.909,"تو معنای تمام این کلمات هستی؛ شجاع، پرجگر، پهلوان، جنگجو، دلاور، دلیر، رشید، قهرمان. پسر تو بزرگ بودی و بزرگ بودی و بزرگ بودی. از امروز حرف‌هایت، وصیت‌نامه‌ همه ماست.
«سر مزارم قرآن و ‌نماز نخوانید، فقط شادی کنید»

#مهسا_امینی
#مجیدرضا_رهنورد",0,0,0,https://x.com/35anj/status/1603447473317597184,2022,12,2022-12-15,"تو معنای تمام این کلمات هستی؛ شجاع، پرجگر، پهلوان، جنگجو، دلاور، دلیر، رشید، قهرمان. پسر تو بزرگ بودی و بزرگ بودی و بزرگ بودی. از امروز حرف‌هایت، وصیت‌نامه‌ همه ماست.
«سر مزارم قرآن و ‌نماز نخوانید، فقط شادی کنید»

#مهسا_امینی
#مجیدرضا_رهنورد","You are the meaning of all these words; Brave, strong, warrior, brave, brave, rashid, hero. Son, you were big and you were big and you were big. From today, your words are the will of all of us.
""Don't read Quran and pray at my grave, just rejoice""

#Mehsa_Amini
#Majidreza_Rahnvard"
