tweet_id,username,created_at,text,replies,retweets,likes,url,Text_original,Text_en
2023116922686988438,alyamaniyeen,2026-02-15 19:27:16.720000+00:00,"كل ملوك وزعماء العالم يزحفون على ركبهم من أجل لقاء الرئيس دونالد ترمب.

 دونالد ترمب.. يتمنّى أن يلتقي بزعيم واحد فقط وهو ( علي الحسيني الخامنئي).

الأعجب؛ أنّ خامنئي يرفض استقبال ملك ملوك العالم دونالد ترمب!

آقاي خامنئي.. حقّا وصدقا أنت ابن الحسين بن علي بن أبي طالب",0,0,0,https://x.com/Ayadjamaladdin/status/2023116922686988438,"كل ملوك وزعماء العالم يزحفون على ركبهم من أجل لقاء الرئيس دونالد ترمب.

 دونالد ترمب.. يتمنّى أن يلتقي بزعيم واحد فقط وهو ( علي الحسيني الخامنئي).

الأعجب؛ أنّ خامنئي يرفض استقبال ملك ملوك العالم دونالد ترمب!

آقاي خامنئي.. حقّا وصدقا أنت ابن الحسين بن علي بن أبي طالب","All the kings and leaders of the world are crawling on their knees to meet President Donald Trump.

 Donald Trump.. wishes to meet only one leader, which is (Ali Al-Husseini Khamenei).

The most amazing; Khamenei refuses to receive the King of Kings of the World, Donald Trump!

Aqai Khamenei... Truly and honestly, you are the son of Hussein bin Ali bin Abi Talib"
2022779254774337902,alyamaniyeen,2026-02-14 21:05:30.416000+00:00,"غير عادي..

متظاهرون يابانيون يُحالون اقتحام السفارة الإسرائيلية في طوكيو.

لم يعد أحد يطيقهم في العالم!",0,0,0,https://x.com/TurkiShalhoub/status/2022779254774337902,"غير عادي..

متظاهرون يابانيون يُحالون اقتحام السفارة الإسرائيلية في طوكيو.

لم يعد أحد يطيقهم في العالم!","Unusual..

Japanese demonstrators are trying to storm the Israeli embassy in Tokyo.

No one can stand them anymore in the world!"
2023102946465157509,alyamaniyeen,2026-02-15 18:31:44.529000+00:00,"نسخة منه الى الأمن الوطني وأمن الحشد الشعبي والمواكب والهيئات الحسينية والمؤسسات الدينية وكل المؤمنين الغيارى

هذا التجاوز على آل البيت عليهم السلام جريمة وكارثة اذا مرّ مرور الكرام بلا حساب عسير…!!!

#سليمان_الفهد",0,0,0,https://x.com/SulaimanALFAHD1/status/2023102946465157509,"نسخة منه الى الأمن الوطني وأمن الحشد الشعبي والمواكب والهيئات الحسينية والمؤسسات الدينية وكل المؤمنين الغيارى

هذا التجاوز على آل البيت عليهم السلام جريمة وكارثة اذا مرّ مرور الكرام بلا حساب عسير…!!!

#سليمان_الفهد","A copy of it is sent to National Security, the security of the Popular Mobilization Forces, the processions, the Husseini bodies, the religious institutions, and all the zealous believers

This transgression against the family of the Prophet, peace be upon them, is a crime and a disaster if it goes unnoticed without accountability...!!!

#Suleiman_Al-Fahd"
2023087206751973490,alyamaniyeen,2026-02-15 17:29:11.889000+00:00,معظم المشاركين في مسيرة  مؤيدي الملكية المناهضة للنظام الإيراني في ميونيخ هم سوريون وأوكرانيون.  مجموعة من المرتزقة تنتقل من احتجاج إلى آخر، من مسيرة مناهضة إيران إلى مناهضة فنزويلا، ومن الأخيرة إلى مناهضة روسيا، مطالبين بقصف أي بلد توجههم إليه وكالة المخابرات المركزية.,0,0,0,https://x.com/ryad82670975/status/2023087206751973490,معظم المشاركين في مسيرة  مؤيدي الملكية المناهضة للنظام الإيراني في ميونيخ هم سوريون وأوكرانيون.  مجموعة من المرتزقة تنتقل من احتجاج إلى آخر، من مسيرة مناهضة إيران إلى مناهضة فنزويلا، ومن الأخيرة إلى مناهضة روسيا، مطالبين بقصف أي بلد توجههم إليه وكالة المخابرات المركزية.,"Most of the participants in the anti-Iranian regime pro-monarchy march in Munich are Syrians and Ukrainians.  A group of mercenaries moves from one protest to another, from marching against Iran to anti-Venezuela, and from the latter to anti-Russia, demanding the bombing of any country the CIA directs them to."
2022907750330839125,alyamaniyeen,2026-02-15 05:36:06.144000+00:00,"  مطالب امريكا من إيران  كشفت أكاذيب ترامب في حرب  12 يوما ، 
حيث قال تم تدمير 400 كجم من اليورانيوم المخصب والآن يطالب بتسليمهم مجانا
وقال قمنا بتدمير برنامج إيران  النووي وإعادته إلى 20 عاماً للوراء؟
والآن يطالب بوقف البرنامج النووي الإيراني
#ايران",0,0,0,https://x.com/22334455zzz/status/2022907750330839125,"  مطالب امريكا من إيران  كشفت أكاذيب ترامب في حرب  12 يوما ، 
حيث قال تم تدمير 400 كجم من اليورانيوم المخصب والآن يطالب بتسليمهم مجانا
وقال قمنا بتدمير برنامج إيران  النووي وإعادته إلى 20 عاماً للوراء؟
والآن يطالب بوقف البرنامج النووي الإيراني
#ايران","America's demands from Iran revealed Trump's lies in the 12-day war, 
He said that 400 kg of enriched uranium had been destroyed, and now he demands that they be handed over for free
He said: We destroyed Iran's nuclear program and set it back 20 years?
Now he demands stopping the Iranian nuclear program
#Iran"
2023078649264496843,alyamaniyeen,2026-02-15 16:55:11.625000+00:00,"خبر هام: وزير الدفاع الهولندي ""خيس توينمان"" يلمح إلى إمكانية تحقيق استقلال برمجيات مقاتلات F-35.
لقد صرح حرفياً بأنه يمكن إجراء عملية ""جيلبريك"" (كسر حماية) لطائرة F-35.
وعندما سُئل عما إذا كان بإمكان أوروبا تعديل الطائرة دون موافقة الولايات المتحدة، قال:
""ليست هذه هي المسألة...",0,0,0,https://x.com/ashrafnsier/status/2023078649264496843,"خبر هام: وزير الدفاع الهولندي ""خيس توينمان"" يلمح إلى إمكانية تحقيق استقلال برمجيات مقاتلات F-35.
لقد صرح حرفياً بأنه يمكن إجراء عملية ""جيلبريك"" (كسر حماية) لطائرة F-35.
وعندما سُئل عما إذا كان بإمكان أوروبا تعديل الطائرة دون موافقة الولايات المتحدة، قال:
""ليست هذه هي المسألة...","Important news: Dutch Defense Minister Jes Tuenman hints at the possibility of achieving software independence for the F-35 fighters.
He literally stated that the F-35 could be jailbroken.
When asked if Europe could modify the plane without US approval, he said:
""That's not the issue..."
2022984750387142735,alyamaniyeen,2026-02-15 10:42:04.388000+00:00,"اذا لم يتصدى علماء البحرين لفكر المتمرجع كمال الحيدري كما تصدت له الحوزة العلمية بقيادة ثلة من فطاحل الاساتذة والمراجع في حوزة قم  فعلى العقيدة والمذهب وعقول الشباب السلام من هذه الآفة الخبيثة التي تضعف وتقلل وتشكك في اساسيات التشيع .

آية الله السيد منير الخباز يلجم كمال الخيبري",0,0,0,https://x.com/abokeyan3/status/2022984750387142735,"اذا لم يتصدى علماء البحرين لفكر المتمرجع كمال الحيدري كما تصدت له الحوزة العلمية بقيادة ثلة من فطاحل الاساتذة والمراجع في حوزة قم  فعلى العقيدة والمذهب وعقول الشباب السلام من هذه الآفة الخبيثة التي تضعف وتقلل وتشكك في اساسيات التشيع .

آية الله السيد منير الخباز يلجم كمال الخيبري","If Bahraini scholars do not confront the thought of the reverend Kamal al-Haidari, as the seminary did, led by a group of distinguished professors and authorities in the Qom Seminary, then the faith, the sect, and the minds of the youth must be at peace from this malicious scourge that weakens, diminishes, and casts doubt on the basics of Shiism.

Ayatollah Mr. Munir Al-Khabaz restrains Kamal Al-Khaibari"
2023022337285853657,alyamaniyeen,2026-02-15 13:11:25.803000+00:00,"الكيان الصهيوني الارهابي
أبناء القردة والخنازير بني صهيون،

#شاهد_واسمع
#غزة",0,0,0,https://x.com/khatimsulayman_/status/2023022337285853657,"الكيان الصهيوني الارهابي
أبناء القردة والخنازير بني صهيون،

#شاهد_واسمع
#غزة","The terrorist Zionist entity
Sons of apes and pigs, sons of Zion,

#Watch_and_Listen
#Gaza"
2022918260916892069,alyamaniyeen,2026-02-15 06:17:52.063000+00:00," ميشيل رجل يُعرف باسم مايكل.

هذان الاثنان... ""أكبر خدعة مُدبّرة على الإطلاق للبشرية""...",0,0,0,https://x.com/BRICSinfoar/status/2022918260916892069," ميشيل رجل يُعرف باسم مايكل.

هذان الاثنان... ""أكبر خدعة مُدبّرة على الإطلاق للبشرية""...","Michel is a man known as Michael.

These two... ""the biggest hoax ever perpetrated on humanity""..."
2023113351409307710,alyamaniyeen,2026-02-15 19:13:05.261000+00:00,"إسرائيل تُدرّب جواسيسها على اللهجة اليمنية لإثارة الفتن الطائفية واستغلال التركيبة القبلية !
 
التركيز على اللهجة اليمنية واليمن بشكل خاص، لأن اليمن أصبح يشكّل تهديداً متصاعداً للكيان الصهيوني",0,0,0,https://x.com/PRO_HDX/status/2023113351409307710,"إسرائيل تُدرّب جواسيسها على اللهجة اليمنية لإثارة الفتن الطائفية واستغلال التركيبة القبلية !
 
التركيز على اللهجة اليمنية واليمن بشكل خاص، لأن اليمن أصبح يشكّل تهديداً متصاعداً للكيان الصهيوني","Israel trains its spies in the Yemeni dialect to stir up sectarian strife and exploit the tribal structure!
 
Focusing on the Yemeni dialect and Yemen in particular, because Yemen has become a growing threat to the Zionist entity."
