tweet_id,username,created_at,text,replies,retweets,likes,url,Text_original,Text_en
1628763728023031814,ailar1000,2023-02-23 14:28:28.384000+00:00,"1/ روش‌های بدست آوردن ذخایر و ارتباط نرخ‌های بهره

در این نوشته ابتدا مروری بر انواع روش‌های بدست آوردن ذخایر (Bank Reserves) توسط بانک‌ها خواهیم داشت و سپس نگاهی به تعدادی از نرخ‌های بهره موجود در اقتصاد و روابط آنها می‌اندازیم.",0,0,0,https://x.com/n_aghpour/status/1628763728023031814,"1/ روش‌های بدست آوردن ذخایر و ارتباط نرخ‌های بهره

در این نوشته ابتدا مروری بر انواع روش‌های بدست آوردن ذخایر (Bank Reserves) توسط بانک‌ها خواهیم داشت و سپس نگاهی به تعدادی از نرخ‌های بهره موجود در اقتصاد و روابط آنها می‌اندازیم.","1/ The methods of obtaining reserves and the relationship of interest rates

In this article, we will first have an overview of the various methods of obtaining reserves (Bank Reserves) by banks, and then we will take a look at some of the interest rates in the economy and their relationships."
1629018531856613376,ailar1000,2023-02-24 07:20:58.352000+00:00,"سایت های زیادی هست که کانفیگ رایگان ارائه میده ولی اینکه اون کانفیگ با اینترنت نیمه ملی ما جواب بده احتمالش خیلی کمه. ولی اگه تمام این مراحل رو انجام بدید یه کانفیگ پرسرعت دارید که یک هفته واقعا کار میکنه
وارد سایت 
mainssh.com بشید و از منوی سایت vpn tunnel و بعد یکی",0,0,0,https://x.com/MSiamak/status/1629018531856613376,"سایت های زیادی هست که کانفیگ رایگان ارائه میده ولی اینکه اون کانفیگ با اینترنت نیمه ملی ما جواب بده احتمالش خیلی کمه. ولی اگه تمام این مراحل رو انجام بدید یه کانفیگ پرسرعت دارید که یک هفته واقعا کار میکنه
وارد سایت 
mainssh.com بشید و از منوی سایت vpn tunnel و بعد یکی","There are many sites that provide free configuration, but it is very unlikely that that configuration will work with our semi-national internet. But if you do all these steps, you have a high-speed configuration that really works for a week
Enter the site 
Go to mainssh.com and select vpn tunnel from the site menu and then one"
1629008347725811712,ailar1000,2023-02-24 06:40:30.266000+00:00,دلم یه تتوی جدید و پول به چخ دادن تو بوتیک می‌می رو می‌خواد، عطرمم داره تموم میشه، اسلیپی جو هم گویا به آخوندا پیغام فارسی فرستاده: «گرچه پیرم تو شبی تنگ در آغوش گیر تا سحرگه ز کنار تو جوان برخیزم» فلذا گور پدر امور زیبا. پولم ندارم ضمنا,0,0,0,https://x.com/sinadadkhah/status/1629008347725811712,دلم یه تتوی جدید و پول به چخ دادن تو بوتیک می‌می رو می‌خواد، عطرمم داره تموم میشه، اسلیپی جو هم گویا به آخوندا پیغام فارسی فرستاده: «گرچه پیرم تو شبی تنگ در آغوش گیر تا سحرگه ز کنار تو جوان برخیزم» فلذا گور پدر امور زیبا. پولم ندارم ضمنا,"I want a new tattoo and money to get pierced at Maymi's boutique, my perfume is running out, Sleepy Joe seems to have sent a Persian message to the mullahs: ""Even though I am old, hold me in your arms in a tight night until we wake up next to you young at dawn."" I have no money by the way"
1628955726952509441,ailar1000,2023-02-24 03:11:24.496000+00:00,"یک خبر خوب برای iOS ای‌ها دارم

برنامه NapsternetV تازه آپدیت شده و X-Ray Core 1.7.5 را اضافه کرده
الان به راحتی میتوانید پروتکل XTLS-VISION را روی iOS استفاده کنید 

#فیلترشکن #فیلترنت",0,0,0,https://x.com/Teeegra/status/1628955726952509441,"یک خبر خوب برای iOS ای‌ها دارم

برنامه NapsternetV تازه آپدیت شده و X-Ray Core 1.7.5 را اضافه کرده
الان به راحتی میتوانید پروتکل XTLS-VISION را روی iOS استفاده کنید 

#فیلترشکن #فیلترنت","I have good news for iOS users

NapsternetV program has just been updated and added X-Ray Core 1.7.5
Now you can easily use XTLS-VISION protocol on iOS 

#filter breaker #filternet"
1628882755286343680,ailar1000,2023-02-23 22:21:26.695000+00:00,صد و یکمین روز پس از وقوع جنایت…,0,0,0,https://x.com/GhazalRanjkesh/status/1628882755286343680,صد و یکمین روز پس از وقوع جنایت…,The hundred and first day after the crime...
1628683211613020160,ailar1000,2023-02-23 09:08:31.776000+00:00,منم شامل «عفو» شدم مثل اینکه (: زمان شمار رو ریست کردم. البته حیفم اومد کاملا ریستش کنم (((: به امید آزادی همه و همه جا.,0,0,0,https://x.com/jadi/status/1628683211613020160,منم شامل «عفو» شدم مثل اینکه (: زمان شمار رو ریست کردم. البته حیفم اومد کاملا ریستش کنم (((: به امید آزادی همه و همه جا.,"I included ""pardon"" as if (: I reset the timer. Of course, I felt sorry to reset it completely (((: in the hope of freedom for everyone and everywhere."
1628368528913977344,ailar1000,2023-02-22 12:18:05.574000+00:00,"الوعده وفا

لیست #ایردراپ زیر ر‌و انجام بدی اخرسال ۲۰۲۳ یا اوایل۲۰۲۴ حداقل ۵۰/۰۰۰دلار شیرین داری؛
@0xMantle
 

@taikoxyz
 

@zksync
 

@Scroll_ZKP
 

@arbitrum
 

@shardeum
 

@5ireChain
 

@SuiNetwork
 

@LayerZero_Labs
 

@0xPolygonZK
 

@fuellabs_
 

لیست اپدیت میشه",0,0,0,https://x.com/0xhossyn/status/1628368528913977344,"الوعده وفا

لیست #ایردراپ زیر ر‌و انجام بدی اخرسال ۲۰۲۳ یا اوایل۲۰۲۴ حداقل ۵۰/۰۰۰دلار شیرین داری؛
@0xMantle
 

@taikoxyz
 

@zksync
 

@Scroll_ZKP
 

@arbitrum
 

@shardeum
 

@5ireChain
 

@SuiNetwork
 

@LayerZero_Labs
 

@0xPolygonZK
 

@fuellabs_
 

لیست اپدیت میشه","The promise of loyalty

Do the #airdrop list below, at the end of 2023 or early 2024, you have at least 50,000 dollars;
@0xMantle
 

@taikoxyz
 

@zksync
 

@Scroll_ZKP
 

@arbitrum
 

@shardeum
 

@5ireChain
 

@SuiNetwork
 

@LayerZero_Labs
 

@0xPolygonZK
 

@fuellabs_
 

The list will be updated"
1603133684676460545,ailar1000,2022-12-14 21:03:49.867000+00:00,"Imesh for Blender is a quick tool that creates a 3d object from any image selected 
#b3d #blendercommunity #Blender3d",0,0,0,https://x.com/luwizart/status/1603133684676460545,"Imesh for Blender is a quick tool that creates a 3d object from any image selected 
#b3d #blendercommunity #Blender3d","Imesh for Blender is a quick tool that creates a 3d object from any image selected 
#b3d #blendercommunity #Blender3d"
1615935651433807874,ailar1000,2023-01-19 04:54:16.591000+00:00,"کریم خان زند خودش را وکیل مردم می دانست.وکیل الرعایا. آدم شریفی بود.اقامحمد خان قاجار درحمله به  شیراز  او را  دستگیرکرد وداد قبل ازتکه تکه شدن سردارانش بهش تجاوز کردند و پسرش را هم اخته کرد و گذاشت تو دربارش...
تاریخ ما پراز قساوت و جنایته.",0,0,0,https://x.com/moniruravanipou/status/1615935651433807874,"کریم خان زند خودش را وکیل مردم می دانست.وکیل الرعایا. آدم شریفی بود.اقامحمد خان قاجار درحمله به  شیراز  او را  دستگیرکرد وداد قبل ازتکه تکه شدن سردارانش بهش تجاوز کردند و پسرش را هم اخته کرد و گذاشت تو دربارش...
تاریخ ما پراز قساوت و جنایته.","Karim Khan Zand considered himself the lawyer of the people. He was a noble man. Agha Mohammad Khan Qajar captured him during the attack on Shiraz, and before his generals were dismembered, they raped him and castrated his son and left him in his court...
Our history is full of atrocities and crimes."
1628244898611879936,ailar1000,2023-02-22 04:06:49.813000+00:00,,0,0,0,https://x.com/moniruravanipou/status/1628244898611879936,,
1616870363366920193,ailar1000,2023-01-21 18:48:29.282000+00:00,"۱/کتاب تحلیل رفتار متقابل اریک برن رو بخون، درک خیلی خوبی از شخصیتها بهت میده که تو زندگی خیلی بهت کمک میکنه که هم خودت رو درک کنی و هم آدمهای اطرافت رو بتونی بهتر بفهمی.

مثلا کسانی که دوران کودکی خوبی نداشتن شخصیت کودکشون خوب شکل نگرفته و آسیب دید",0,0,0,https://x.com/YaarGhadimi/status/1616870363366920193,"۱/کتاب تحلیل رفتار متقابل اریک برن رو بخون، درک خیلی خوبی از شخصیتها بهت میده که تو زندگی خیلی بهت کمک میکنه که هم خودت رو درک کنی و هم آدمهای اطرافت رو بتونی بهتر بفهمی.

مثلا کسانی که دوران کودکی خوبی نداشتن شخصیت کودکشون خوب شکل نگرفته و آسیب دید","1/ Read Eric Burn's book on mutual behavior analysis, it will give you a very good understanding of characters, which will help you understand yourself and the people around you better in life.

For example, those who did not have a good childhood, their child's personality was not well formed and was damaged"
1028221226794344448,ailar1000,2018-08-11 10:06:58.551000+00:00,می خواهم در این رشته توئیت با استفاده از یک داستان در طراحی و ساخت اف-14 تامکت افسانه ای به زبان ساده، چالش آفرینش فناوری جدید را از نیازمندی تا استفاده ی عملیاتی نشان دهم. در 1960 قرار بود مثل F-4 و F-35 یک جنگنده برای هر دو نیروی هوایی و دریایی آمریکا بکارگرفته شود:F-111B,0,0,0,https://x.com/SnakeDocTop/status/1028221226794344448,می خواهم در این رشته توئیت با استفاده از یک داستان در طراحی و ساخت اف-14 تامکت افسانه ای به زبان ساده، چالش آفرینش فناوری جدید را از نیازمندی تا استفاده ی عملیاتی نشان دهم. در 1960 قرار بود مثل F-4 و F-35 یک جنگنده برای هر دو نیروی هوایی و دریایی آمریکا بکارگرفته شود:F-111B,"In this tweet thread, I want to show the challenge of creating new technology from requirement to operational use in simple language by using a story in the design and construction of the legendary F-14 Tomcat. In 1960, like the F-4 and F-35, one fighter was to be used for both the US Air Force and the US Navy: the F-111B."
1580262810088787972,ailar1000,2022-10-12 18:23:08.445000+00:00,پیش نوشت: نمی دانم مخاطب این رشته توییت کیست. قطعا مخاطبش همگانی نیست ولی شاید تکه پاره هایی از آن بکار همه بیاید. شاید تلاش من معطوف به  دادن سرنخ به آن قهرمانان گمنامی در چهارگوشه ایران است که در پی سامان دادن به این جنگ  و کوتاهترکردنش است.,0,0,0,https://x.com/SnakeDocTop/status/1580262810088787972,پیش نوشت: نمی دانم مخاطب این رشته توییت کیست. قطعا مخاطبش همگانی نیست ولی شاید تکه پاره هایی از آن بکار همه بیاید. شاید تلاش من معطوف به  دادن سرنخ به آن قهرمانان گمنامی در چهارگوشه ایران است که در پی سامان دادن به این جنگ  و کوتاهترکردنش است.,"Preface: I don't know who the audience of this tweet is. It is definitely not intended for everyone, but maybe parts of it will be useful for everyone. Maybe my effort is aimed at giving clues to those unknown heroes in Iran's quadrant who are trying to organize this war and make it shorter."
