tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
1990124493717574090,aliiorgi,2025-11-16 20:27:08.684,Bu,0,0,0,https://x.com/aliiorgi/status/1990124493717574090,2025,11,2025-11-16,Bu,This
2022104326127464920,aliiorgi,2026-02-13 02:23:34.887,"تا وقتی که هنوز مردمانی وجود دارند که به خزعبلات این حرامی و اَمثال این گوش می‌دن و باورشون می‌شه، چرا نباید بهشون حکومت کرد؟
چرا نباید جیبشون رو خالی کرد؟
چرا نباید از جهلشون لذت برد؟
چرا نباید تمام زندگیشون رو قاپید و چاپید؟
ارزشی جماعت الحق که لیاقتت همینه.",0,0,0,https://x.com/Shelby_UTD/status/2022104326127464920,2026,2,2026-02-13,"تا وقتی که هنوز مردمانی وجود دارند که به خزعبلات این حرامی و اَمثال این گوش می‌دن و باورشون می‌شه، چرا نباید بهشون حکومت کرد؟
چرا نباید جیبشون رو خالی کرد؟
چرا نباید از جهلشون لذت برد؟
چرا نباید تمام زندگیشون رو قاپید و چاپید؟
ارزشی جماعت الحق که لیاقتت همینه.","As long as there are still people who listen to and believe the nonsense of this haram and the like, why shouldn't they be ruled?
Why not empty their pockets?
Why should not enjoy their ignorance?
Why shouldn't you capture and print all their lives?
The value of Jamaat-ul-Haq that you deserve."
2022296791811551607,aliiorgi,2026-02-13 15:08:22.282,"مهدی یراحی از اون دسته آدمهای معروفه که همیشه می‌دونسته طرف درست برای ایستادن کدوم طرفه. همیشه حرفش رو درست زده و پای حرفش هم بوده. 
دمش گرم با اون آهنگهای قشنگش.",0,0,0,https://x.com/abol_mashaghel/status/2022296791811551607,2026,2,2026-02-13,"مهدی یراحی از اون دسته آدمهای معروفه که همیشه می‌دونسته طرف درست برای ایستادن کدوم طرفه. همیشه حرفش رو درست زده و پای حرفش هم بوده. 
دمش گرم با اون آهنگهای قشنگش.","Mehdi Yarahi is one of those famous people who always knew the right side to stand on. He has always kept his word and kept his word. 
His tail is hot with those beautiful songs."
2021920011133366497,aliiorgi,2026-02-12 14:11:10.768,متاسفانه این کاربر به جایی رسیده که نیازی نمیبینه کسی سراغش رو بگیره، براش ناراحت یا خوشحال بشه، درکش کنه یا اهمیت بده یا حتی بشناستش.,0,0,0,https://x.com/mhrnbt1/status/2021920011133366497,2026,2,2026-02-12,متاسفانه این کاربر به جایی رسیده که نیازی نمیبینه کسی سراغش رو بگیره، براش ناراحت یا خوشحال بشه، درکش کنه یا اهمیت بده یا حتی بشناستش.,"Unfortunately, this user has reached a point where he doesn't see the need for anyone to find him, be sad or happy for him, understand him or care about him or even know him."
2022178705574179029,aliiorgi,2026-02-13 07:19:08.329,"تو تا ۲۴سالگی فکر میکنی خوش قلبی؛
درنهایت میفهمی اسکلی.",0,0,0,https://x.com/parniavatankhah/status/2022178705574179029,2026,2,2026-02-13,"تو تا ۲۴سالگی فکر میکنی خوش قلبی؛
درنهایت میفهمی اسکلی.","You think you have a good heart until you are 24 years old;
In the end, you will understand, Scully."
2022015087738015874,aliiorgi,2026-02-12 20:28:58.797,"Valentine's 2016: single
Valentine's 2017: single
Valentine's 2018: single
Valentine's 2019: single
Valentine's 2020: single
Valentine's 2021: single
Valentine's 2022: single
Valentine's 2023: single
Valentine's 2024: single
Valentine's 2025: single
Valentine's 2026: single",0,0,0,https://x.com/litteralyme0/status/2022015087738015874,2026,2,2026-02-12,"Valentine's 2016: single
Valentine's 2017: single
Valentine's 2018: single
Valentine's 2019: single
Valentine's 2020: single
Valentine's 2021: single
Valentine's 2022: single
Valentine's 2023: single
Valentine's 2024: single
Valentine's 2025: single
Valentine's 2026: single","Valentine's 2016: single
Valentine's 2017: single
Valentine's 2018: single
Valentine's 2019: single
Valentine's 2020: single
Valentine's 2021: single
Valentine's 2022: single
Valentine's 2023: single
Valentine's 2024: single
Valentine's 2025: single
Valentine's 2026: single"
2021928883910848739,aliiorgi,2026-02-12 14:46:26.203,درد و نفرین,0,0,0,https://x.com/aliiorgi/status/2021928883910848739,2026,2,2026-02-12,درد و نفرین,pain and curse
2021859624014819617,aliiorgi,2026-02-12 10:11:13.357,حالا باشکوه تر از گذشته برو راهپیمایی ۲۲ بهمن,0,0,0,https://x.com/babak_ariayi/status/2021859624014819617,2026,2,2026-02-12,حالا باشکوه تر از گذشته برو راهپیمایی ۲۲ بهمن,Now go to the 22 Bahman march more magnificently than before
2021683294115705241,aliiorgi,2026-02-11 22:30:33.033,اگه حتی یک درصد هم در مورد آیسان اسلامی شک کردید این ویدئو رو ببینید ! ایران آزاد برای ریشه کن شدن این عقاید فاسد هستن نه اینکه خایه مالی شون رو کنید.,0,0,0,https://x.com/DragonArrives/status/2021683294115705241,2026,2,2026-02-11,اگه حتی یک درصد هم در مورد آیسان اسلامی شک کردید این ویدئو رو ببینید ! ایران آزاد برای ریشه کن شدن این عقاید فاسد هستن نه اینکه خایه مالی شون رو کنید.,"If you doubt even one percent about Isan Islam, watch this video! Free Iran is to root out these corrupt ideas, not to destroy their finances."
2021497991824277527,aliiorgi,2026-02-11 10:14:13.524,۲۲ بهمنتون تموم شد؟ افرین حالا برگردید به زندگی سگی و کیری و پر از توهمتون عقب مونده ها.,0,0,0,https://x.com/Begooeren/status/2021497991824277527,2026,2,2026-02-11,۲۲ بهمنتون تموم شد؟ افرین حالا برگردید به زندگی سگی و کیری و پر از توهمتون عقب مونده ها.,"Did your 22nd of Bahmani end? Well done, now go back to the life of a dog and Kiri and full of illusions, you retards."
2021563993748324696,aliiorgi,2026-02-11 14:36:29.609,خبر موثق دارم فامیلمون تو پنتاگون کار میکنه میگه امشب میزنن,0,0,0,https://x.com/aliiorgi/status/2021563993748324696,2026,2,2026-02-11,خبر موثق دارم فامیلمون تو پنتاگون کار میکنه میگه امشب میزنن,I have reliable news that our family works in the Pentagon and says that they will hit tonight
2021257882415587838,aliiorgi,2026-02-10 18:20:06.980,"کالابرگ واقعاً عالی عمل کرده 
پوشاک حذف شده 
تفریح حذف شده 
سفر حذف شده 
کبابی و ساندویچی و جگرکی حذف شده 
هله هوله حذف شده 
گوشت و مرغ و برنج و حتی ماست داره حذف میشه 
تنها چیزی که حذف نشد رانت و رانت خواریه 
خلاصه خدا ریشه تونو بخشکونه که ریشه‌مونو خشکوندید",0,0,0,https://x.com/javana97/status/2021257882415587838,2026,2,2026-02-10,"کالابرگ واقعاً عالی عمل کرده 
پوشاک حذف شده 
تفریح حذف شده 
سفر حذف شده 
کبابی و ساندویچی و جگرکی حذف شده 
هله هوله حذف شده 
گوشت و مرغ و برنج و حتی ماست داره حذف میشه 
تنها چیزی که حذف نشد رانت و رانت خواریه 
خلاصه خدا ریشه تونو بخشکونه که ریشه‌مونو خشکوندید","Kalaberg has done really well 
Clothes removed 
Fun removed 
Trip deleted 
Barbecue, sandwich, and liver have been removed 
Hoola hola has been deleted 
Meat, chicken, rice and even yogurt are being removed 
The only thing that was not removed is rent and rent-seeking 
In short, may God forgive you for drying up our roots"
2021218300898824486,aliiorgi,2026-02-10 15:42:50.011,,0,0,0,https://x.com/itswords_/status/2021218300898824486,2026,2,2026-02-10,,
2021245469276455251,aliiorgi,2026-02-10 17:30:47.457,بمیرم برات ایرانی که میگی با عکس ترامپ میم درست نکن بهمون کمک نمیکنه. بمیرم برات.,0,0,0,https://x.com/theonlyl4m4/status/2021245469276455251,2026,2,2026-02-10,بمیرم برات ایرانی که میگی با عکس ترامپ میم درست نکن بهمون کمک نمیکنه. بمیرم برات.,"I will die for you Iranians who say don't make memes with Trump's photo, it doesn't help us. I will die for you"
2021265788645077001,aliiorgi,2026-02-10 18:51:31.972,"شاخص پیتزا اطراف پنتاگون
فلایت رادار 
ترور آلارم
کانال 13 
آرش آنال‌لیز
سایت polymarlet 
ژنرال بازنشسته
منبع موثق

بریم واسه تحلیل",0,0,0,https://x.com/DragonArrives/status/2021265788645077001,2026,2,2026-02-10,"شاخص پیتزا اطراف پنتاگون
فلایت رادار 
ترور آلارم
کانال 13 
آرش آنال‌لیز
سایت polymarlet 
ژنرال بازنشسته
منبع موثق

بریم واسه تحلیل","Index of pizza around the Pentagon
Flight radar 
terror alarm
Channel 13 
Arash Analiz
Polymarlet site 
retired general
Reliable source

Let's go for analysis"
2021211974873284991,aliiorgi,2026-02-10 15:17:41.769,خبر بد برای سرور بازی پرسیتی,0,0,0,https://x.com/aliiorgi/status/2021211974873284991,2026,2,2026-02-10,خبر بد برای سرور بازی پرسیتی,Bad news for Percity game server
2020815540512551220,aliiorgi,2026-02-09 13:02:24.452,بین این خاله زنک بازی‌های سیاسی، این عمر ما بود ک مفت به باد رفت.,0,0,0,https://x.com/_helliahy/status/2020815540512551220,2026,2,2026-02-09,بین این خاله زنک بازی‌های سیاسی، این عمر ما بود ک مفت به باد رفت.,"Between these political games, our lives were wasted."
